method, obj, restrictions,directeds,rejects,iter,changes,totalpur, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control,Run
1Lex,72778,3,1,4,3,40,8,0.293234825134,1,137,17.9343065693,1,139,991.988299699,1184,lex
1Lex,72723,0,0,2,7,41,2,0.292242050171,1,137,17.503649635,1,139,977.193001288,28,lex
1Lex,72789,2,4,4,3,64,10,0.292240858078,1,137,18.0802919708,1,139,971.147917561,1004,lex
1Lex,72745.5,5,3,0,8,51,8,0.29212808609,1,137,18.0218978102,1,139,989.462752254,1989,lex
1Lex,72802,2,3,4,9,56,9,0.292043924332,1,137,17.598540146,1,139,991.668527265,950,lex
1Lex,72922.5,2,5,3,3,61,10,0.292037010193,1,137,18.2335766423,1,139,987.533276084,1054,lex
1Lex,72747.5,2,3,1,7,43,6,0.292010068893,1,137,18.1678832117,1,139,995.067196222,918,lex
1Lex,72865.5,2,5,3,5,67,10,0.291870117188,1,137,18.7883211679,1,139,1014.38868613,1056,lex
1Lex,72863.5,3,1,1,5,37,5,0.291811943054,1,137,17.3868613139,1,139,985.238943753,1156,lex
1Lex,72753.5,3,2,3,7,40,8,0.291570901871,1,137,17.6423357664,1,139,980.334370975,1238,lex
1Lex,72703,2,4,4,2,54,10,0.291301965714,1,137,17.6204379562,1,139,977.972520395,1003,lex
1Lex,72718.5,0,0,2,5,35,2,0.291072845459,1,137,17.4233576642,1,139,983.922391584,26,lex
1Lex,72720,0,0,2,6,44,2,0.290906906128,1,137,17.6131386861,1,139,983.5330614,27,lex
1Lex,72841,2,4,4,5,69,10,0.290894985199,1,137,18.1897810219,1,139,973.713718334,1006,lex
1Lex,72827.5,2,5,2,3,51,9,0.290732860565,1,137,18.6204379562,1,139,996.016638042,1044,lex
1Lex,72599.5,0,0,4,4,54,4,0.290189027786,1,137,17.3357664234,1,139,984.562902533,45,lex
1Lex,72769.5,3,4,4,9,72,11,0.289963006973,0,137,18.0072992701,1,139,967.845534564,1370,lex
1Lex,72713.5,3,0,3,4,35,6,0.289912939072,0,137,17.3941605839,1,139,980.299377415,1115,lex
1Lex,73064.5,1,1,1,8,33,3,0.289844989777,1,137,17.6569343066,1,139,980.800558179,439,lex
1Lex,73021.5,2,5,2,0,53,9,0.289788007736,1,137,18.3065693431,1,139,992.361206526,1041,lex
1Lex,72773.5,0,2,4,5,52,6,0.289543867111,1,137,17.2846715328,1,139,966.234542722,166,lex
1Lex,72718.5,0,0,3,6,47,3,0.289510965347,1,137,17.5693430657,1,139,977.555817948,37,lex
1Lex,72679,2,5,3,4,57,10,0.289494037628,1,137,18.1240875912,1,139,1011.83007729,1055,lex
1Lex,72710,0,0,4,3,37,4,0.289428949356,1,137,17.2846715328,1,139,981.41101331,44,lex
1Lex,72705.5,0,0,3,3,44,3,0.28938794136,1,137,17.3941605839,1,139,982.108200945,34,lex
1Lex,72749,0,0,3,7,43,3,0.28926897049,1,137,17.4233576642,1,139,965.731215114,38,lex
1Lex,72703.5,0,0,2,8,38,2,0.289170026779,1,137,17.2189781022,1,139,981.392872477,29,lex
1Lex,72684,0,0,4,5,47,4,0.289123058319,1,137,17.4306569343,1,139,976.879347359,46,lex
1Lex,72709.5,2,3,5,4,62,10,0.289041996002,1,137,17.5620437956,1,139,960.806784027,955,lex
1Lex,72711.5,0,0,3,8,37,3,0.288985013962,1,137,17.3211678832,1,139,981.969622155,39,lex
1Lex,72770,2,5,4,6,53,11,0.288860082626,1,137,17.7591240876,1,139,962.978316874,1067,lex
1Lex,72758,2,4,3,7,40,9,0.288800001144,1,137,18.197080292,1,139,1007.39469729,998,lex
1Lex,72727.5,2,5,3,9,51,10,0.288766860962,1,137,18.1605839416,1,139,988.518140833,1060,lex
1Lex,72734,2,5,2,1,47,9,0.288470983505,1,137,17.9854014599,1,139,984.499785316,1042,lex
1Lex,72722.5,3,0,2,7,45,5,0.288343906403,1,137,17.503649635,1,139,979.134177759,1108,lex
1Lex,72825.5,2,5,0,9,46,7,0.288224935532,1,137,18.1313868613,1,139,986.52672821,1030,lex
1Lex,72794,0,0,3,5,43,3,0.288022041321,1,137,17.6642335766,1,139,982.577608416,36,lex
1Lex,73270,2,5,5,5,55,12,0.287936925888,1,137,19.2189781022,1,139,997.334048948,1076,lex
1Lex,72722.5,3,1,1,0,34,5,0.287786960602,0,137,17.3722627737,1,139,984.191283813,1151,lex
1Lex,73236,2,4,2,5,50,8,0.287719011307,1,137,18.8540145985,1,139,1021.58147274,986,lex
1Lex,72825,2,4,1,3,35,7,0.287591934204,1,137,18.2481751825,1,139,1019.46736797,974,lex
1Lex,72718,2,4,1,5,50,7,0.287537097931,1,137,17.6642335766,1,139,968.048196651,976,lex
1Lex,72700,3,1,2,8,45,6,0.287454128265,1,137,17.5182481752,1,139,979.545620438,1169,lex
1Lex,72801.5,4,3,3,2,52,10,0.287378787994,1,137,18.0875912409,1,139,977.227565479,1653,lex
1Lex,72655.5,3,1,2,9,43,6,0.287222862244,0,137,17.5328467153,1,139,985.956633748,1170,lex
1Lex,72900.5,2,5,5,1,64,12,0.287140846252,1,137,17.1459854015,1,139,978.640296264,1072,lex
1Lex,72877,2,5,4,0,61,11,0.287118911743,0,137,19.1751824818,1,139,1081.26320309,1061,lex
1Lex,72805,2,4,0,6,31,6,0.287053108215,1,137,18.2700729927,1,139,987.610347789,967,lex
1Lex,72724.5,3,0,1,5,31,4,0.286900997162,1,137,17.5328467153,1,139,980.309574925,1096,lex
1Lex,72787,2,4,1,7,59,7,0.286862134933,1,137,18.4233576642,1,139,997.701803349,978,lex
1Lex,72756,1,2,4,9,52,7,0.286825895309,1,137,17.1094890511,1,139,889.745276943,530,lex
1Lex,72739,3,1,2,3,40,6,0.286823987961,1,137,17.8832116788,1,139,989.324495492,1164,lex
1Lex,72740,3,1,2,1,38,6,0.286689996719,1,137,17.4890510949,1,139,979.237011593,1162,lex
1Lex,72672,0,0,2,2,39,2,0.286586999893,1,137,17.4817518248,1,139,981.36914985,23,lex
1Lex,72947,2,4,1,1,43,7,0.286586999893,1,137,19.1678832117,1,139,1026.71425505,972,lex
1Lex,72804,1,2,4,8,49,7,0.286555051804,1,137,18.0510948905,1,139,995.034134822,529,lex
1Lex,72963.5,3,4,4,7,64,11,0.286545991898,1,137,17.9416058394,1,139,972.408329755,1368,lex
1Lex,72771.5,3,1,1,1,40,5,0.28654384613,1,137,17.8102189781,1,139,982.904894805,1152,lex
1Lex,72824,2,4,3,8,58,9,0.286525011063,1,137,18.9854014599,1,139,1023.23507943,999,lex
1Lex,72698,3,1,0,6,51,4,0.286383152008,1,137,17.4452554745,1,139,974.807642765,1147,lex
1Lex,72697,3,0,3,1,48,6,0.286379098892,0,137,17.496350365,1,139,974.119471876,1112,lex
1Lex,73014,2,5,5,4,64,12,0.286293029785,0,137,18.5547445255,1,139,963.513525118,1075,lex
1Lex,72703,2,5,1,9,54,8,0.286190986633,1,137,17.5328467153,1,139,967.03016316,1040,lex
1Lex,72736.5,2,4,3,4,57,9,0.286175012589,1,137,18.401459854,1,139,975.859703736,995,lex
1Lex,72766.5,3,1,3,5,55,7,0.286146879196,1,137,17.4744525547,1,139,966.118827823,1176,lex
1Lex,72744.5,3,4,5,4,60,12,0.286115169525,1,137,18.2919708029,1,139,993.164126234,1375,lex
1Lex,72754,3,1,0,2,39,4,0.286069869995,1,137,17.7737226277,1,139,984.602833834,1143,lex
1Lex,72702.5,1,2,4,7,43,7,0.286042928696,1,137,17.6788321168,1,139,989.80785745,528,lex
1Lex,72821,2,4,4,0,58,10,0.285989046097,1,137,18.1678832117,1,139,997.978960927,1001,lex
1Lex,72787,0,0,4,6,49,4,0.285918951035,1,137,17.897810219,1,139,979.254186346,47,lex
1Lex,72982,2,5,3,0,58,10,0.285840988159,1,137,18.4890510949,1,139,985.619364534,1051,lex
1Lex,72876,2,4,3,9,53,9,0.285799980164,1,137,18.795620438,1,139,1014.81086303,1000,lex
1Lex,72756.5,3,1,3,0,47,7,0.285776853561,1,137,17.5255474453,1,139,969.383533705,1171,lex
1Lex,72697,0,3,5,0,51,8,0.285686016083,1,137,18.2773722628,1,139,985.87838128,231,lex
1Lex,72781.5,2,1,5,6,58,8,0.285580873489,1,137,17.9124087591,1,139,983.006977243,837,lex
1Lex,72730.5,2,4,1,8,69,7,0.285488843918,0,137,17.8321167883,1,139,966.24366681,979,lex
1Lex,72673,0,0,3,9,45,3,0.285439014435,1,137,17.3357664234,1,139,978.209961357,40,lex
1Lex,72872,1,1,1,7,35,3,0.285228967667,1,137,17.496350365,1,139,987.251824818,438,lex
1Lex,72811.5,2,4,2,6,59,8,0.285202026367,1,137,18.3649635036,1,139,989.762881065,987,lex
1Lex,72808,2,4,3,2,60,9,0.285073041916,1,137,18.2627737226,1,139,988.606912838,993,lex
1Lex,72721,2,4,1,9,40,7,0.284991979599,1,137,17.5474452555,1,139,983.073100043,980,lex
1Lex,72710,0,1,0,6,29,1,0.284963846207,1,137,17.4452554745,1,139,984.145878059,67,lex
1Lex,73130.5,3,4,5,6,50,12,0.284804821014,1,137,17.9927007299,1,139,991.992593388,1377,lex
1Lex,72762.5,2,5,3,8,58,10,0.284780025482,1,137,18.9781021898,1,139,1006.13922284,1059,lex
1Lex,72738.5,2,4,2,4,71,8,0.284777879715,1,137,18.3576642336,1,139,988.187312151,985,lex
1Lex,73068.5,3,1,2,2,47,6,0.28471493721,1,137,17.7226277372,1,139,983.834263632,1163,lex
1Lex,72760.5,2,4,5,2,59,11,0.284637928009,1,137,17.9270072993,1,139,974.126985831,1013,lex
1Lex,72805,3,0,5,7,39,8,0.284599065781,1,137,17.6788321168,1,139,986.116680979,1138,lex
1Lex,72703.5,0,0,2,3,29,2,0.284572124481,1,137,17.2846715328,1,139,979.190425075,24,lex
1Lex,72773.5,2,3,4,4,42,9,0.284509897232,1,137,17.1605839416,1,139,883.547552598,945,lex
1Lex,72636,3,1,1,6,49,5,0.284434080124,1,137,17.6569343066,1,139,991.227028768,1157,lex
1Lex,72787,2,4,0,1,53,6,0.28436088562,1,137,18.6788321168,1,139,1003.49903392,962,lex
1Lex,72762,2,5,3,1,41,10,0.284336090088,1,137,17.8467153285,1,139,981.527801632,1052,lex
1Lex,72702.5,0,3,3,7,48,6,0.28431892395,1,137,17.5620437956,1,139,979.453842851,218,lex
1Lex,72692,3,1,3,3,49,7,0.284315109253,1,137,17,1,139,960.191176471,1174,lex
1Lex,72734,1,1,2,1,52,4,0.284299850464,1,137,17.7591240876,1,139,983.198905109,442,lex
1Lex,72722.5,0,0,2,1,42,2,0.284213066101,1,137,17.5255474453,1,139,982.765886647,22,lex
1Lex,72723.5,0,0,3,2,37,3,0.284044027328,1,137,17.4744525547,1,139,982.045298411,33,lex
1Lex,72651.5,3,1,2,4,46,6,0.283970832825,1,137,17.401459854,1,139,977.580291971,1165,lex
1Lex,72603,2,5,0,0,54,7,0.283963918686,1,137,17.6423357664,1,139,990.084370975,1021,lex
1Lex,72727,3,1,3,6,39,7,0.283939123154,1,137,17.7080291971,1,139,987.693537999,1177,lex
1Lex,72706.5,2,3,5,7,58,10,0.28392791748,1,137,18.2116788321,1,139,1076.0798626,958,lex
1Lex,72646,3,4,5,7,66,12,0.28392291069,1,137,17.8905109489,1,139,992.759982825,1378,lex
1Lex,72797,0,0,5,7,59,5,0.283819913864,1,137,17.9051094891,1,139,969.748282525,58,lex
1Lex,72719,0,0,5,2,34,5,0.283761024475,1,137,17.5255474453,1,139,977.310004294,53,lex
1Lex,72756.5,0,2,0,6,38,2,0.283751964569,1,137,17.9197080292,1,139,994.339094032,127,lex
1Lex,72759,1,0,2,6,36,3,0.283740997314,1,137,17.8175182482,1,139,981.09145556,387,lex
1Lex,73062.5,3,1,3,2,50,7,0.283654928207,1,137,17.598540146,1,139,964.771468441,1173,lex
1Lex,72607.5,2,3,5,0,54,10,0.283643960953,1,137,16.7518248175,1,139,960.276191498,951,lex
1Lex,72705.5,2,5,0,8,59,7,0.283632040024,1,137,18.2408759124,1,139,989.669493345,1029,lex
1Lex,72740,3,0,5,5,46,8,0.28361582756,0,137,17.6277372263,1,139,983.220695578,1136,lex
1Lex,72741.5,0,0,2,4,44,2,0.283609867096,1,137,17.7518248175,1,139,989.937956204,25,lex
1Lex,72711.5,0,0,3,0,52,3,0.283609867096,1,137,17.401459854,1,139,978.1391155,31,lex
1Lex,72712,0,0,5,8,46,5,0.283569097519,1,137,17.5182481752,1,139,978.030914556,59,lex
1Lex,72802.5,0,2,1,6,40,3,0.28350186348,1,137,18.0145985401,1,139,979.220373551,137,lex
1Lex,72736.5,2,3,5,6,58,10,0.283491134644,1,137,17.7518248175,1,139,977.070309146,957,lex
1Lex,72683,2,2,3,3,51,7,0.283466100693,1,137,17.8394160584,1,139,977.018140833,874,lex
1Lex,72737.5,0,3,3,2,50,6,0.283384084702,1,137,18.197080292,1,139,983.777050236,213,lex
1Lex,72686.5,2,4,5,9,62,11,0.28337097168,1,137,17.8321167883,1,139,986.258372692,1020,lex
1Lex,72744,2,5,5,2,61,12,0.283359050751,1,137,18.503649635,1,139,994.119471876,1073,lex
1Lex,72720,0,1,0,8,48,1,0.283334970474,1,137,17.5255474453,1,139,976.060004294,69,lex
1Lex,72753.5,3,0,5,8,41,8,0.283266067505,1,137,17.3284671533,1,139,968.001610133,1139,lex
1Lex,72804,0,1,5,2,58,6,0.283232927322,1,137,17.7445255474,1,139,971.338664663,113,lex
1Lex,72701.5,0,1,4,5,48,5,0.283210039139,1,137,18.3722627737,1,139,1085.42657793,106,lex
1Lex,72864.5,2,5,0,3,56,7,0.283180952072,0,137,19.0291970803,1,139,1070.3814942,1024,lex
1Lex,72824,0,2,5,2,52,7,0.283158063889,1,137,18.1167883212,1,139,1000.42743667,173,lex
1Lex,72700,0,0,1,0,36,1,0.283116817474,1,137,17.2773722628,1,139,975.87838128,11,lex
1Lex,72769.5,0,0,2,0,40,2,0.283111095428,1,137,17.8540145985,1,139,984.728531559,21,lex
1Lex,72803.5,0,2,5,8,56,7,0.283075809479,1,137,17.6934306569,1,139,962.890618291,179,lex
1Lex,72769.5,0,1,5,1,47,6,0.283041000366,1,137,17.9854014599,1,139,1030.9262559,112,lex
1Lex,72725,0,0,1,4,46,1,0.283032178879,1,137,17.4671532847,1,139,984.706633748,15,lex
1Lex,72689.5,0,0,5,6,48,5,0.282991886139,1,137,17.1167883212,1,139,976.559789609,57,lex
1Lex,72763,0,2,4,0,46,6,0.282989025116,1,137,17.9562043796,1,139,984.880420781,161,lex
1Lex,72719.5,0,1,3,9,40,4,0.282972812653,1,137,17.4452554745,1,139,986.307642765,100,lex
1Lex,72712.5,0,1,5,7,54,6,0.282968044281,1,137,17.4671532847,1,139,986.206633748,118,lex
1Lex,72794,2,5,2,2,53,9,0.282959938049,1,137,18.5547445255,1,139,1001.01352512,1043,lex
1Lex,72890,0,3,2,0,42,5,0.282943964005,1,137,18.6058394161,1,139,996.637612709,201,lex
1Lex,72747.5,0,1,0,4,33,1,0.28293299675,1,137,17.6934306569,1,139,977.993559468,65,lex
1Lex,72799.5,0,2,0,2,45,2,0.282917976379,1,137,17.9562043796,1,139,989.527479605,123,lex
1Lex,72696,0,2,3,9,50,5,0.282911062241,1,137,17.3941605839,1,139,977.034671533,160,lex
1Lex,72709,0,1,2,7,49,3,0.28289103508,1,137,17.4379562044,1,139,976.01266638,88,lex
1Lex,72666,0,2,4,3,47,6,0.282881975174,1,137,18.0437956204,1,139,986.071597252,164,lex
1Lex,72836,0,1,5,8,44,6,0.282850980759,1,137,18.0218978102,1,139,986.492164019,119,lex
1Lex,72833.5,0,3,5,5,47,8,0.282841920853,1,137,17.9489051095,1,139,977.225311292,236,lex
1Lex,72778,0,1,2,6,53,3,0.282796859741,1,137,17.9708029197,1,139,979.499141262,87,lex
1Lex,72711,0,0,5,3,47,5,0.282796144485,1,137,17.8686131387,1,139,982.012022327,54,lex
1Lex,72733,0,0,1,6,37,1,0.282794952393,1,137,17.6131386861,1,139,988.871296694,17,lex
1Lex,72785,0,0,4,0,34,4,0.282773017883,1,137,17.5839416058,1,139,982.244740232,41,lex
1Lex,72707,0,3,5,2,48,8,0.282749176025,1,137,17.5547445255,1,139,970.763525118,233,lex
1Lex,72737,0,0,5,9,44,5,0.282747983932,1,137,17.7518248175,1,139,979.040897381,60,lex
1Lex,72772,0,0,1,5,37,1,0.282745838165,1,137,17.897810219,1,139,983.754186346,16,lex
1Lex,72679.5,0,4,0,1,45,4,0.282731771469,1,137,17.8467153285,1,139,980.468978102,242,lex
1Lex,72707.5,0,0,5,0,36,5,0.282731056213,1,137,17.3138686131,1,139,982.437526836,51,lex
1Lex,72977.5,2,4,3,1,55,9,0.282727003098,1,137,18.2773722628,1,139,987.672498927,992,lex
1Lex,72643,2,4,2,3,59,8,0.282726049423,1,137,17.2262773723,1,139,960.852833834,984,lex
1Lex,72762.5,0,1,4,2,49,5,0.282705068588,1,137,17.7080291971,1,139,977.105302705,103,lex
1Lex,72683,3,1,1,3,42,5,0.282702207565,1,137,18.0510948905,1,139,984.563546587,1154,lex
1Lex,72723.5,0,0,0,4,31,0,0.282696962357,1,137,17.503649635,1,139,985.810648347,5,lex
1Lex,72800.5,0,3,5,8,53,8,0.282695055008,1,137,18.1897810219,1,139,991.904894805,239,lex
1Lex,72724,0,1,2,1,39,3,0.282691001892,1,137,17.4233576642,1,139,984.319450408,82,lex
1Lex,72895.5,0,4,0,2,59,4,0.282689809799,1,137,18.6131386861,1,139,1001.54776728,243,lex
1Lex,72715.5,0,0,3,1,37,3,0.282685041428,1,137,17.3357664234,1,139,976.842314298,32,lex
1Lex,72726.5,2,4,0,3,48,6,0.282673835754,1,137,17.9708029197,1,139,984.043258909,964,lex
1Lex,72616,0,2,1,9,52,3,0.282660961151,1,137,18.5693430657,1,139,991.555817948,140,lex
1Lex,72740,0,3,1,9,58,4,0.282642126083,1,137,18.7153284672,1,139,1087.23454272,200,lex
1Lex,72683,0,1,0,0,56,1,0.282605886459,1,137,17.8686131387,1,139,988.232610562,61,lex
1Lex,72646,0,1,4,3,49,5,0.282582044601,1,137,17.5474452555,1,139,985.793688278,104,lex
1Lex,72680,0,0,0,2,36,0,0.28256893158,1,137,17.2335766423,1,139,980.959746672,3,lex
1Lex,72766,0,2,2,7,57,4,0.282567977905,1,137,18.0875912409,1,139,995.404036067,148,lex
1Lex,72719,2,4,0,2,47,6,0.282524108887,1,137,17.8540145985,1,139,994.581472735,963,lex
1Lex,72701,0,2,1,5,53,3,0.28252196312,1,137,17.6569343066,1,139,991.535852297,136,lex
1Lex,72832.5,0,3,0,8,54,3,0.282510995865,1,137,18.0583941606,1,139,976.055388579,189,lex
1Lex,72780,0,2,5,6,60,7,0.282506942749,1,137,18.2700729927,1,139,986.154465436,177,lex
1Lex,72697,0,0,4,2,50,4,0.282468080521,1,137,17.4671532847,1,139,985.53016316,43,lex
1Lex,72696,3,0,4,5,40,7,0.282456874847,1,137,17.3430656934,1,139,985.153499356,1126,lex
1Lex,72790,0,3,1,1,47,4,0.282451868057,1,137,18.8759124088,1,139,1078.38890082,192,lex
1Lex,72735.5,2,2,2,8,43,6,0.282426834106,1,137,17.4233576642,1,139,975.922391584,869,lex
1Lex,72608,0,1,1,5,43,2,0.28241610527,1,137,17.6277372263,1,139,987.058930872,76,lex
1Lex,72831,3,4,5,1,54,12,0.282414913177,1,137,18.6131386861,1,139,991.018355517,1372,lex
1Lex,72804,0,1,5,6,41,6,0.282389163971,1,137,17.802919708,1,139,991.762344354,117,lex
1Lex,72711.5,4,0,2,9,53,6,0.282377958298,1,137,17.2627737226,1,139,972.503971662,1470,lex
1Lex,72709.5,3,1,4,5,55,8,0.282375812531,1,137,17.503649635,1,139,974.898883641,1186,lex
1Lex,73524,2,5,4,8,66,11,0.282373905182,1,137,17.5182481752,1,139,966.133855732,1069,lex
1Lex,72729,0,2,1,8,47,3,0.282366991043,1,137,17.598540146,1,139,981.094997853,139,lex
1Lex,72748.5,0,1,0,9,38,1,0.282361984253,1,137,17.8394160584,1,139,975.179905539,70,lex
1Lex,72794.5,2,4,0,8,40,6,0.282353878021,1,137,17.9343065693,1,139,997.532417347,969,lex
1Lex,72701.5,0,0,4,7,37,4,0.282333135605,1,137,17.4890510949,1,139,987.898776299,48,lex
1Lex,72854.5,3,2,3,3,56,8,0.28232383728,1,137,18.3430656934,1,139,985.006440532,1234,lex
1Lex,72614,5,3,4,1,61,12,0.28230381012,1,137,17.8467153285,1,139,966.174860455,2022,lex
1Lex,72739,0,2,4,2,50,6,0.282302856445,1,137,18.3795620438,1,139,998.075461571,163,lex
1Lex,72707,3,1,3,1,39,7,0.282294034958,1,137,17.4087591241,1,139,984.214040361,1172,lex
1Lex,72808.5,3,4,2,8,48,9,0.282284021378,1,137,18.102189781,1,139,984.607127523,1349,lex
1Lex,72678,0,1,4,4,41,5,0.282262086868,1,137,17.5401459854,1,139,981.073744096,105,lex
1Lex,72815.5,2,4,1,4,42,7,0.28225684166,1,137,18.102189781,1,139,994.563009875,975,lex
1Lex,72727.5,0,0,0,7,31,0,0.282238006592,1,137,17.4671532847,1,139,981.383104337,8,lex
1Lex,72809,2,3,4,5,52,9,0.282238006592,1,137,18.2481751825,1,139,988.864426793,946,lex
1Lex,72702,3,0,4,3,61,7,0.282221794128,1,137,17.6788321168,1,139,976.293151567,1124,lex
1Lex,72756,0,1,1,2,36,2,0.282180070877,1,137,17.795620438,1,139,996.046157149,73,lex
1Lex,72701,0,2,5,1,53,7,0.282168865204,1,137,17.4233576642,1,139,981.848862173,172,lex
1Lex,72706,0,2,3,1,59,5,0.28216791153,1,137,17.8540145985,1,139,979.787355088,152,lex
1Lex,72704.5,0,1,5,0,49,6,0.282161951065,1,137,17.401459854,1,139,980.183233147,111,lex
1Lex,72700,2,5,5,3,56,12,0.28215098381,1,137,17.7664233577,1,139,986.915629025,1074,lex
1Lex,72746.5,0,1,3,3,30,4,0.282150030136,1,137,17.6934306569,1,139,990.743559468,94,lex
1Lex,72854,2,4,5,0,59,11,0.282148122787,1,137,18.1386861314,1,139,984.017389438,1011,lex
1Lex,72598.5,0,0,4,9,46,4,0.282141208649,1,137,17.3941605839,1,139,984.064083298,50,lex
1Lex,72790.5,2,0,2,2,42,4,0.282139062881,0,137,17.5474452555,1,139,974.308394161,743,lex
1Lex,72825,0,3,1,3,57,4,0.282106161118,1,137,18.5912408759,1,139,995.934628596,194,lex
1Lex,72886,3,4,4,6,53,11,0.282100915909,1,137,18.4379562044,1,139,973.718548733,1367,lex
1Lex,72749,2,4,4,1,55,10,0.28209900856,1,137,18.3357664234,1,139,994.489373122,1002,lex
1Lex,72809,0,3,3,6,55,6,0.282091140747,1,137,18.2481751825,1,139,1010.57030915,217,lex
1Lex,72742,0,1,2,2,30,3,0.282080888748,1,137,17.6131386861,1,139,979.518355517,83,lex
1Lex,72724.5,0,1,3,2,54,4,0.282080888748,1,137,17.6715328467,1,139,984.501610133,93,lex
1Lex,72788.5,0,3,4,2,61,7,0.28205704689,1,137,18.0510948905,1,139,971.681193645,223,lex
1Lex,72765,3,0,5,6,53,8,0.282050132751,1,137,17.9197080292,1,139,980.736152855,1137,lex
1Lex,72991,1,2,5,0,52,8,0.282049894333,1,137,17.1751824818,1,139,969.013203091,531,lex
1Lex,72723,0,0,0,6,37,0,0.28204703331,1,137,17.4598540146,1,139,981.132567626,7,lex
1Lex,72872,3,4,5,2,68,12,0.282033920288,1,137,18.3357664234,1,139,969.121726063,1373,lex
1Lex,72679,0,2,0,3,41,2,0.282016038895,1,137,17.496350365,1,139,979.5165307,124,lex
1Lex,72678,0,0,5,5,53,5,0.281999826431,1,137,17.2116788321,1,139,982.697509661,56,lex
1Lex,72631,0,2,5,7,61,7,0.281975984573,1,137,17.8248175182,1,139,979.248497209,178,lex
1Lex,72746.5,2,4,1,2,60,7,0.28197312355,1,137,17.7591240876,1,139,984.095963933,973,lex
1Lex,72791,2,0,5,7,47,7,0.281971931458,1,137,17.4233576642,1,139,969.716509231,778,lex
1Lex,72679.5,2,3,4,7,49,9,0.28196811676,1,137,17.7810218978,1,139,1068.31934307,948,lex
1Lex,72638,0,0,5,1,48,5,0.28196310997,1,137,17.2773722628,1,139,972.613675397,52,lex
1Lex,72948,0,4,3,2,67,7,0.281956195831,1,137,19.0875912409,1,139,998.580506655,273,lex
1Lex,72695,0,0,4,8,63,4,0.281954050064,1,137,17.598540146,1,139,974.109703736,49,lex
1Lex,72847,0,2,0,7,32,2,0.281944036484,1,137,18.5766423358,1,139,1021.17239158,128,lex
1Lex,72715,0,0,4,1,46,4,0.281925916672,1,137,17.496350365,1,139,977.487118935,42,lex
1Lex,72698,0,0,0,8,33,0,0.281924009323,1,137,17.2846715328,1,139,981.440425075,9,lex
1Lex,72936,2,4,4,8,61,10,0.2819211483,1,137,17.5182481752,1,139,963.11914985,1009,lex
1Lex,72873,4,1,4,3,48,9,0.281903982162,0,137,18.6204379562,1,139,1001.92840275,1544,lex
1Lex,72861.5,0,4,3,0,61,7,0.281899929047,1,137,19.1167883212,1,139,1008.11861314,271,lex
1Lex,72704,0,1,4,8,45,5,0.281890153885,1,137,17.7080291971,1,139,980.120008587,109,lex
1Lex,72829,2,4,2,8,53,8,0.281889915466,1,137,18.3576642336,1,139,999.30495921,989,lex
1Lex,72718,0,0,1,9,37,1,0.281888961792,1,137,17.4306569343,1,139,983.129347359,20,lex
1Lex,72666,0,1,5,4,62,6,0.281884908676,1,137,17.2262773723,1,139,973.07342207,115,lex
1Lex,72757.5,5,1,4,8,60,10,0.281875133514,1,137,18.1386861314,1,139,987.120330614,1909,lex
1Lex,72847,0,4,4,0,66,8,0.281867027283,1,137,17.6569343066,1,139,883.050558179,281,lex
1Lex,72721.5,0,3,3,1,50,6,0.281854867935,1,137,18.3503649635,1,139,1047.44987119,212,lex
1Lex,72710.5,0,0,1,7,29,1,0.281852960587,1,137,17.4087591241,1,139,982.199334478,18,lex
1Lex,72728,0,0,1,2,36,1,0.281852006912,1,137,17.503649635,1,139,982.134177759,13,lex
1Lex,73098.5,0,3,0,4,34,3,0.281841039658,1,137,17.9197080292,1,139,988.794976385,185,lex
1Lex,72768.5,0,2,0,8,41,2,0.281839132309,1,137,17.8613138686,1,139,983.796801202,129,lex
1Lex,72695,0,0,0,9,42,0,0.281830072403,1,137,17.3357664234,1,139,977.85702018,10,lex
1Lex,72800,0,2,1,0,41,3,0.28182220459,1,137,18.2335766423,1,139,1011.03327608,131,lex
1Lex,72748.5,0,1,3,8,40,4,0.281816005707,1,137,17.6934306569,1,139,988.890618291,99,lex
1Lex,72840,0,2,0,0,48,2,0.281801939011,1,137,18.0948905109,1,139,983.454164878,121,lex
1Lex,72755.5,0,2,0,4,47,2,0.281775951385,1,137,17.7080291971,1,139,977.031773293,125,lex
1Lex,72811,0,3,3,0,67,6,0.281772136688,1,137,18.0218978102,1,139,984.286281666,211,lex
1Lex,72735.5,0,2,5,5,52,7,0.28177189827,1,137,17.6058394161,1,139,982.711142121,176,lex
1Lex,72670,0,0,1,8,43,1,0.281770944595,1,137,17.3284671533,1,139,981.325139545,19,lex
1Lex,72721.5,0,2,2,0,46,4,0.281767129898,1,137,17.6496350365,1,139,982.935165307,141,lex
1Lex,72811.5,2,5,1,1,56,8,0.281762838364,1,137,18.2189781022,1,139,1085.74581365,1032,lex
1Lex,72771,0,3,2,1,45,5,0.281754970551,1,137,17.7445255474,1,139,993.779841134,202,lex
1Lex,72772,0,1,0,3,46,1,0.28174996376,1,137,17.8175182482,1,139,997.488514384,64,lex
1Lex,72747,2,5,3,6,59,10,0.281745910645,1,137,17.5474452555,1,139,980.161335337,1057,lex
